algoritmo,instancia,vertices,arestas,otimo,resultado,tabu,iteracoes_min,iteracoes_max,iteracoes_s_mud_mel,hc_div,populacao,geracoes,cf_alfa,cf_beta,cf_evaporacao,inicio,fim
tabucol,queen8_8,64,728,0,40,3,20,50,12,0.0,0,0,0.0,0.0,0.0,2023-02-26 11:43:57.835180,2023-02-26 11:43:57.864458
tabucol,queen8_8,64,728,0,41,3,20,50,14,0.0,0,0,0.0,0.0,0.0,2023-02-26 11:43:58.365018,2023-02-26 11:43:58.394518
tabucol,queen8_8,64,728,0,43,5,20,50,8,0.0,0,0,0.0,0.0,0.0,2023-02-26 11:43:58.895081,2023-02-26 11:43:58.924180
tabucol,queen8_8,64,728,0,41,5,20,50,10,0.0,0,0,0.0,0.0,0.0,2023-02-26 11:43:59.424740,2023-02-26 11:43:59.454083
tabucol,queen8_8,64,728,0,42,5,20,50,12,0.0,0,0,0.0,0.0,0.0,2023-02-26 11:43:59.954644,2023-02-26 11:43:59.983739
tabucol,queen8_8,64,728,0,39,5,20,50,14,0.0,0,0,0.0,0.0,0.0,2023-02-26 11:44:00.484301,2023-02-26 11:44:00.513584
tabucol,queen8_8,64,728,0,40,7,20,50,8,0.0,0,0,0.0,0.0,0.0,2023-02-26 11:44:01.014142,2023-02-26 11:44:01.043385
tabucol,queen8_8,64,728,0,39,7,20,50,10,0.0,0,0,0.0,0.0,0.0,2023-02-26 11:44:01.543958,2023-02-26 11:44:01.573213
tabucol,queen8_8,64,728,0,38,7,20,50,12,0.0,0,0,0.0,0.0,0.0,2023-02-26 11:44:02.073775,2023-02-26 11:44:02.094740
tabucol,queen8_8,64,728,0,42,7,20,50,14,0.0,0,0,0.0,0.0,0.0,2023-02-26 11:44:02.595302,2023-02-26 11:44:02.624545
tabucol,queen8_8,64,728,0,39,9,20,50,8,0.0,0,0,0.0,0.0,0.0,2023-02-26 11:44:03.125109,2023-02-26 11:44:03.154234
tabucol,queen8_8,64,728,0,40,9,20,50,10,0.0,0,0,0.0,0.0,0.0,2023-02-26 11:44:03.654794,2023-02-26 11:44:03.684172
tabucol,queen8_8,64,728,0,41,9,20,50,12,0.0,0,0,0.0,0.0,0.0,2023-02-26 11:44:04.184737,2023-02-26 11:44:04.213909
tabucol,queen8_8,64,728,0,41,9,20,50,14,0.0,0,0,0.0,0.0,0.0,2023-02-26 11:44:04.714469,2023-02-26 11:44:04.743531
evolucionario,queen8_8,64,728,0,13,0,0,0,0,0.0,10,10,0.0,0.0,0.0,2023-02-26 11:44:32.510224,2023-02-26 11:44:32.999769
evolucionario,queen8_8,64,728,0,17,0,0,0,0,0.0,10,15,0.0,0.0,0.0,2023-02-26 11:44:33.500330,2023-02-26 11:44:34.004557
evolucionario,queen8_8,64,728,0,18,0,0,0,0,0.0,10,20,0.0,0.0,0.0,2023-02-26 11:44:34.505120,2023-02-26 11:44:35.005467
evolucionario,queen8_8,64,728,0,18,0,0,0,0,0.0,10,25,0.0,0.0,0.0,2023-02-26 11:44:35.506041,2023-02-26 11:44:35.980427
evolucionario,queen8_8,64,728,0,13,0,0,0,0,0.0,15,10,0.0,0.0,0.0,2023-02-26 11:44:36.480988,2023-02-26 11:44:37.170977
evolucionario,queen8_8,64,728,0,16,0,0,0,0,0.0,15,15,0.0,0.0,0.0,2023-02-26 11:44:37.671542,2023-02-26 11:44:38.397265
evolucionario,queen8_8,64,728,0,16,0,0,0,0,0.0,15,20,0.0,0.0,0.0,2023-02-26 11:44:38.897828,2023-02-26 11:44:39.601630
evolucionario,queen8_8,64,728,0,18,0,0,0,0,0.0,15,25,0.0,0.0,0.0,2023-02-26 11:44:40.102195,2023-02-26 11:44:40.842316
evolucionario,queen8_8,64,728,0,13,0,0,0,0,0.0,20,10,0.0,0.0,0.0,2023-02-26 11:44:41.342879,2023-02-26 11:44:42.302848
evolucionario,queen8_8,64,728,0,17,0,0,0,0,0.0,20,15,0.0,0.0,0.0,2023-02-26 11:44:42.803415,2023-02-26 11:44:43.744412
evolucionario,queen8_8,64,728,0,16,0,0,0,0,0.0,20,20,0.0,0.0,0.0,2023-02-26 11:44:44.244972,2023-02-26 11:44:45.198877
evolucionario,queen8_8,64,728,0,15,0,0,0,0,0.0,20,25,0.0,0.0,0.0,2023-02-26 11:44:45.699438,2023-02-26 11:44:46.698813
evolucionario,queen8_8,64,728,0,13,0,0,0,0,0.0,25,10,0.0,0.0,0.0,2023-02-26 11:44:47.199374,2023-02-26 11:44:48.411286
evolucionario,queen8_8,64,728,0,16,0,0,0,0,0.0,25,15,0.0,0.0,0.0,2023-02-26 11:44:48.911849,2023-02-26 11:44:50.103131
evolucionario,queen8_8,64,728,0,14,0,0,0,0,0.0,25,20,0.0,0.0,0.0,2023-02-26 11:44:50.603608,2023-02-26 11:44:51.856611
evolucionario,queen8_8,64,728,0,17,0,0,0,0,0.0,25,25,0.0,0.0,0.0,2023-02-26 11:44:52.357171,2023-02-26 11:44:53.558140
hill climbing,queen8_8,64,728,0,12,0,0,40,10,0.15,0,0,0.0,0.0,0.0,2023-02-26 11:44:05.244104,2023-02-26 11:44:06.312345
hill climbing,queen8_8,64,728,0,12,0,0,45,10,0.15,0,0,0.0,0.0,0.0,2023-02-26 11:44:06.812908,2023-02-26 11:44:07.742388
hill climbing,queen8_8,64,728,0,11,0,0,50,10,0.15,0,0,0.0,0.0,0.0,2023-02-26 11:44:08.242948,2023-02-26 11:44:09.230764
hill climbing,queen8_8,64,728,0,13,0,0,55,10,0.15,0,0,0.0,0.0,0.0,2023-02-26 11:44:09.731289,2023-02-26 11:44:10.662800
hill climbing,queen8_8,64,728,0,11,0,0,40,10,0.4,0,0,0.0,0.0,0.0,2023-02-26 11:44:11.163326,2023-02-26 11:44:12.161566
hill climbing,queen8_8,64,728,0,11,0,0,45,10,0.4,0,0,0.0,0.0,0.0,2023-02-26 11:44:12.662129,2023-02-26 11:44:14.360184
hill climbing,queen8_8,64,728,0,11,0,0,50,10,0.4,0,0,0.0,0.0,0.0,2023-02-26 11:44:14.860746,2023-02-26 11:44:15.893733
hill climbing,queen8_8,64,728,0,11,0,0,55,10,0.4,0,0,0.0,0.0,0.0,2023-02-26 11:44:16.394298,2023-02-26 11:44:17.672704
hill climbing,queen8_8,64,728,0,12,0,0,40,10,0.65,0,0,0.0,0.0,0.0,2023-02-26 11:44:18.173271,2023-02-26 11:44:19.112493
hill climbing,queen8_8,64,728,0,11,0,0,45,10,0.65,0,0,0.0,0.0,0.0,2023-02-26 11:44:19.613055,2023-02-26 11:44:20.790256
hill climbing,queen8_8,64,728,0,11,0,0,50,10,0.65,0,0,0.0,0.0,0.0,2023-02-26 11:44:21.290819,2023-02-26 11:44:23.068230
hill climbing,queen8_8,64,728,0,11,0,0,55,10,0.65,0,0,0.0,0.0,0.0,2023-02-26 11:44:23.568799,2023-02-26 11:44:24.784969
hill climbing,queen8_8,64,728,0,12,0,0,40,10,0.9,0,0,0.0,0.0,0.0,2023-02-26 11:44:25.285533,2023-02-26 11:44:26.294402
hill climbing,queen8_8,64,728,0,11,0,0,45,10,0.9,0,0,0.0,0.0,0.0,2023-02-26 11:44:26.794966,2023-02-26 11:44:28.623291
hill climbing,queen8_8,64,728,0,12,0,0,50,10,0.9,0,0,0.0,0.0,0.0,2023-02-26 11:44:29.123607,2023-02-26 11:44:30.092880
hill climbing,queen8_8,64,728,0,11,0,0,55,10,0.9,0,0,0.0,0.0,0.0,2023-02-26 11:44:30.593453,2023-02-26 11:44:32.009653
colonia formigas,queen8_8,64,728,0,16,0,0,20,0,0.0,10,0,1.0,1.0,0.15,2023-02-26 11:44:54.058713,2023-02-26 11:45:11.390049
colonia formigas,queen8_8,64,728,0,19,0,0,20,0,0.0,10,0,1.0,1.0,0.4,2023-02-26 11:45:11.890641,2023-02-26 11:45:29.762464
colonia formigas,queen8_8,64,728,0,19,0,0,20,0,0.0,10,0,1.0,1.0,0.65,2023-02-26 11:45:30.263040,2023-02-26 11:45:48.676149
colonia formigas,queen8_8,64,728,0,18,0,0,20,0,0.0,10,0,1.0,1.0,0.9,2023-02-26 11:45:49.176710,2023-02-26 11:46:07.508662
colonia formigas,queen8_8,64,728,0,17,0,0,20,0,0.0,15,0,1.0,1.0,0.15,2023-02-26 11:46:08.009235,2023-02-26 11:46:35.722380
colonia formigas,queen8_8,64,728,0,17,0,0,20,0,0.0,15,0,1.0,1.0,0.4,2023-02-26 11:46:36.222944,2023-02-26 11:47:03.863101
colonia formigas,queen8_8,64,728,0,17,0,0,20,0,0.0,15,0,1.0,1.0,0.65,2023-02-26 11:47:04.363604,2023-02-26 11:47:31.964235
colonia formigas,queen8_8,64,728,0,18,0,0,20,0,0.0,15,0,1.0,1.0,0.9,2023-02-26 11:47:32.464799,2023-02-26 11:47:59.618345
colonia formigas,queen8_8,64,728,0,18,0,0,20,0,0.0,20,0,1.0,1.0,0.15,2023-02-26 11:48:00.118922,2023-02-26 11:48:37.235515
colonia formigas,queen8_8,64,728,0,17,0,0,20,0,0.0,20,0,1.0,1.0,0.4,2023-02-26 11:48:37.735613,2023-02-26 11:49:14.164297
colonia formigas,queen8_8,64,728,0,16,0,0,20,0,0.0,20,0,1.0,1.0,0.65,2023-02-26 11:49:14.664874,2023-02-26 11:49:51.636026
colonia formigas,queen8_8,64,728,0,18,0,0,20,0,0.0,20,0,1.0,1.0,0.9,2023-02-26 11:49:52.136590,2023-02-26 11:50:28.578994
colonia formigas,queen8_8,64,728,0,18,0,0,20,0,0.0,25,0,1.0,1.0,0.15,2023-02-26 11:50:29.079575,2023-02-26 11:51:15.840820
colonia formigas,queen8_8,64,728,0,17,0,0,20,0,0.0,25,0,1.0,1.0,0.4,2023-02-26 11:51:16.341380,2023-02-26 11:52:02.212233
colonia formigas,queen8_8,64,728,0,18,0,0,20,0,0.0,25,0,1.0,1.0,0.65,2023-02-26 11:52:02.712797,2023-02-26 11:52:48.062778
colonia formigas,queen8_8,64,728,0,18,0,0,20,0,0.0,25,0,1.0,1.0,0.9,2023-02-26 11:52:48.563372,2023-02-26 11:53:33.759130
tabucol,queen8_8,64,728,0,43,3,20,50,8,0.0,0,0,0.0,0.0,0.0,2023-02-26 11:53:34.864110,2023-02-26 11:53:34.893215
tabucol,queen8_8,64,728,0,39,3,20,50,10,0.0,0,0,0.0,0.0,0.0,2023-02-26 11:53:35.393778,2023-02-26 11:53:35.422590
tabucol,queen8_8,64,728,0,39,3,20,50,12,0.0,0,0,0.0,0.0,0.0,2023-02-26 11:53:35.923155,2023-02-26 11:53:35.952166
tabucol,queen8_8,64,728,0,41,3,20,50,14,0.0,0,0,0.0,0.0,0.0,2023-02-26 11:53:36.452728,2023-02-26 11:53:36.481941
tabucol,queen8_8,64,728,0,40,5,20,50,8,0.0,0,0,0.0,0.0,0.0,2023-02-26 11:53:36.982510,2023-02-26 11:53:37.011970
tabucol,queen8_8,64,728,0,39,5,20,50,10,0.0,0,0,0.0,0.0,0.0,2023-02-26 11:53:37.512534,2023-02-26 11:53:37.538344
tabucol,queen8_8,64,728,0,38,5,20,50,12,0.0,0,0,0.0,0.0,0.0,2023-02-26 11:53:38.038895,2023-02-26 11:53:38.068313
tabucol,queen8_8,64,728,0,38,5,20,50,14,0.0,0,0,0.0,0.0,0.0,2023-02-26 11:53:38.568878,2023-02-26 11:53:38.597824
tabucol,queen8_8,64,728,0,40,7,20,50,8,0.0,0,0,0.0,0.0,0.0,2023-02-26 11:53:39.098387,2023-02-26 11:53:39.127301
tabucol,queen8_8,64,728,0,40,7,20,50,10,0.0,0,0,0.0,0.0,0.0,2023-02-26 11:53:39.627866,2023-02-26 11:53:39.645400
tabucol,queen8_8,64,728,0,40,7,20,50,12,0.0,0,0,0.0,0.0,0.0,2023-02-26 11:53:40.145961,2023-02-26 11:53:40.175010
tabucol,queen8_8,64,728,0,43,7,20,50,14,0.0,0,0,0.0,0.0,0.0,2023-02-26 11:53:40.675570,2023-02-26 11:53:40.704852
tabucol,queen8_8,64,728,0,44,9,20,50,8,0.0,0,0,0.0,0.0,0.0,2023-02-26 11:53:41.205416,2023-02-26 11:53:41.220624
tabucol,queen8_8,64,728,0,37,9,20,50,10,0.0,0,0,0.0,0.0,0.0,2023-02-26 11:53:41.721186,2023-02-26 11:53:41.750107
tabucol,queen8_8,64,728,0,40,9,20,50,12,0.0,0,0,0.0,0.0,0.0,2023-02-26 11:53:42.250668,2023-02-26 11:53:42.279862
tabucol,queen8_8,64,728,0,43,9,20,50,14,0.0,0,0,0.0,0.0,0.0,2023-02-26 11:53:42.780425,2023-02-26 11:53:42.809257
evolucionario,queen8_8,64,728,0,17,0,0,0,0,0.0,10,10,0.0,0.0,0.0,2023-02-26 11:54:10.361984,2023-02-26 11:54:10.830456
evolucionario,queen8_8,64,728,0,17,0,0,0,0,0.0,10,15,0.0,0.0,0.0,2023-02-26 11:54:11.331039,2023-02-26 11:54:11.820342
evolucionario,queen8_8,64,728,0,13,0,0,0,0,0.0,10,20,0.0,0.0,0.0,2023-02-26 11:54:12.320922,2023-02-26 11:54:12.787893
evolucionario,queen8_8,64,728,0,17,0,0,0,0,0.0,10,25,0.0,0.0,0.0,2023-02-26 11:54:13.288458,2023-02-26 11:54:13.768608
evolucionario,queen8_8,64,728,0,14,0,0,0,0,0.0,15,10,0.0,0.0,0.0,2023-02-26 11:54:14.269191,2023-02-26 11:54:14.977280
evolucionario,queen8_8,64,728,0,15,0,0,0,0,0.0,15,15,0.0,0.0,0.0,2023-02-26 11:54:15.477846,2023-02-26 11:54:16.207308
evolucionario,queen8_8,64,728,0,14,0,0,0,0,0.0,15,20,0.0,0.0,0.0,2023-02-26 11:54:16.707875,2023-02-26 11:54:17.425488
evolucionario,queen8_8,64,728,0,18,0,0,0,0,0.0,15,25,0.0,0.0,0.0,2023-02-26 11:54:17.926057,2023-02-26 11:54:18.636758
evolucionario,queen8_8,64,728,0,13,0,0,0,0,0.0,20,10,0.0,0.0,0.0,2023-02-26 11:54:19.137323,2023-02-26 11:54:20.055233
evolucionario,queen8_8,64,728,0,12,0,0,0,0,0.0,20,15,0.0,0.0,0.0,2023-02-26 11:54:20.555794,2023-02-26 11:54:21.474344
evolucionario,queen8_8,64,728,0,16,0,0,0,0,0.0,20,20,0.0,0.0,0.0,2023-02-26 11:54:21.974912,2023-02-26 11:54:22.934206
evolucionario,queen8_8,64,728,0,16,0,0,0,0,0.0,20,25,0.0,0.0,0.0,2023-02-26 11:54:23.434768,2023-02-26 11:54:24.386738
evolucionario,queen8_8,64,728,0,13,0,0,0,0,0.0,25,10,0.0,0.0,0.0,2023-02-26 11:54:24.887304,2023-02-26 11:54:26.064985
evolucionario,queen8_8,64,728,0,15,0,0,0,0,0.0,25,15,0.0,0.0,0.0,2023-02-26 11:54:26.565547,2023-02-26 11:54:27.770959
evolucionario,queen8_8,64,728,0,13,0,0,0,0,0.0,25,20,0.0,0.0,0.0,2023-02-26 11:54:28.271526,2023-02-26 11:54:29.461138
evolucionario,queen8_8,64,728,0,11,0,0,0,0,0.0,25,25,0.0,0.0,0.0,2023-02-26 11:54:29.961701,2023-02-26 11:54:31.150232
hill climbing,queen8_8,64,728,0,12,0,0,40,10,0.15,0,0,0.0,0.0,0.0,2023-02-26 11:53:43.309829,2023-02-26 11:53:44.412037
hill climbing,queen8_8,64,728,0,12,0,0,45,10,0.15,0,0,0.0,0.0,0.0,2023-02-26 11:53:44.912600,2023-02-26 11:53:45.794093
hill climbing,queen8_8,64,728,0,13,0,0,50,10,0.15,0,0,0.0,0.0,0.0,2023-02-26 11:53:46.294661,2023-02-26 11:53:47.207572
hill climbing,queen8_8,64,728,0,11,0,0,55,10,0.15,0,0,0.0,0.0,0.0,2023-02-26 11:53:47.708146,2023-02-26 11:53:49.624910
hill climbing,queen8_8,64,728,0,12,0,0,40,10,0.4,0,0,0.0,0.0,0.0,2023-02-26 11:53:50.125476,2023-02-26 11:53:51.038330
hill climbing,queen8_8,64,728,0,12,0,0,45,10,0.4,0,0,0.0,0.0,0.0,2023-02-26 11:53:51.538903,2023-02-26 11:53:52.445621
hill climbing,queen8_8,64,728,0,12,0,0,50,10,0.4,0,0,0.0,0.0,0.0,2023-02-26 11:53:52.946188,2023-02-26 11:53:53.895133
hill climbing,queen8_8,64,728,0,11,0,0,55,10,0.4,0,0,0.0,0.0,0.0,2023-02-26 11:53:54.395700,2023-02-26 11:53:55.401685
hill climbing,queen8_8,64,728,0,11,0,0,40,10,0.65,0,0,0.0,0.0,0.0,2023-02-26 11:53:55.902251,2023-02-26 11:53:56.880571
hill climbing,queen8_8,64,728,0,11,0,0,45,10,0.65,0,0,0.0,0.0,0.0,2023-02-26 11:53:57.381136,2023-02-26 11:53:58.543474
hill climbing,queen8_8,64,728,0,11,0,0,50,10,0.65,0,0,0.0,0.0,0.0,2023-02-26 11:53:59.044048,2023-02-26 11:54:00.358880
hill climbing,queen8_8,64,728,0,11,0,0,55,10,0.65,0,0,0.0,0.0,0.0,2023-02-26 11:54:00.859461,2023-02-26 11:54:02.091426
hill climbing,queen8_8,64,728,0,11,0,0,40,10,0.9,0,0,0.0,0.0,0.0,2023-02-26 11:54:02.591620,2023-02-26 11:54:03.632985
hill climbing,queen8_8,64,728,0,11,0,0,45,10,0.9,0,0,0.0,0.0,0.0,2023-02-26 11:54:04.133565,2023-02-26 11:54:06.142896
hill climbing,queen8_8,64,728,0,11,0,0,50,10,0.9,0,0,0.0,0.0,0.0,2023-02-26 11:54:06.643508,2023-02-26 11:54:08.419177
hill climbing,queen8_8,64,728,0,12,0,0,55,10,0.9,0,0,0.0,0.0,0.0,2023-02-26 11:54:08.919762,2023-02-26 11:54:09.861395
colonia formigas,queen8_8,64,728,0,17,0,0,20,0,0.0,10,0,1.0,1.0,0.15,2023-02-26 11:54:31.650806,2023-02-26 11:54:49.749191
colonia formigas,queen8_8,64,728,0,17,0,0,20,0,0.0,10,0,1.0,1.0,0.4,2023-02-26 11:54:50.249756,2023-02-26 11:55:08.290342
colonia formigas,queen8_8,64,728,0,18,0,0,20,0,0.0,10,0,1.0,1.0,0.65,2023-02-26 11:55:08.790906,2023-02-26 11:55:27.218600
colonia formigas,queen8_8,64,728,0,18,0,0,20,0,0.0,10,0,1.0,1.0,0.9,2023-02-26 11:55:27.719170,2023-02-26 11:55:45.884506
colonia formigas,queen8_8,64,728,0,18,0,0,20,0,0.0,15,0,1.0,1.0,0.15,2023-02-26 11:55:46.385084,2023-02-26 11:56:13.604896
colonia formigas,queen8_8,64,728,0,18,0,0,20,0,0.0,15,0,1.0,1.0,0.4,2023-02-26 11:56:14.105464,2023-02-26 11:56:41.630301
colonia formigas,queen8_8,64,728,0,16,0,0,20,0,0.0,15,0,1.0,1.0,0.65,2023-02-26 11:56:42.130908,2023-02-26 11:57:09.357499
colonia formigas,queen8_8,64,728,0,20,0,0,20,0,0.0,15,0,1.0,1.0,0.9,2023-02-26 11:57:09.858065,2023-02-26 11:57:37.425305
colonia formigas,queen8_8,64,728,0,17,0,0,20,0,0.0,20,0,1.0,1.0,0.15,2023-02-26 11:57:37.925878,2023-02-26 11:58:14.805357
colonia formigas,queen8_8,64,728,0,17,0,0,20,0,0.0,20,0,1.0,1.0,0.4,2023-02-26 11:58:15.305922,2023-02-26 11:58:51.180828
colonia formigas,queen8_8,64,728,0,17,0,0,20,0,0.0,20,0,1.0,1.0,0.65,2023-02-26 11:58:51.681400,2023-02-26 11:59:28.348796
colonia formigas,queen8_8,64,728,0,19,0,0,20,0,0.0,20,0,1.0,1.0,0.9,2023-02-26 11:59:28.849362,2023-02-26 12:00:05.244372
colonia formigas,queen8_8,64,728,0,17,0,0,20,0,0.0,25,0,1.0,1.0,0.15,2023-02-26 12:00:05.744945,2023-02-26 12:00:50.589019
colonia formigas,queen8_8,64,728,0,20,0,0,20,0,0.0,25,0,1.0,1.0,0.4,2023-02-26 12:00:51.089590,2023-02-26 12:01:38.168041
colonia formigas,queen8_8,64,728,0,17,0,0,20,0,0.0,25,0,1.0,1.0,0.65,2023-02-26 12:01:38.668632,2023-02-26 12:02:24.842370
colonia formigas,queen8_8,64,728,0,17,0,0,20,0,0.0,25,0,1.0,1.0,0.9,2023-02-26 12:02:25.342935,2023-02-26 12:03:11.103644
tabucol,queen8_8,64,728,0,40,3,20,50,8,0.0,0,0,0.0,0.0,0.0,2023-02-26 12:03:12.205666,2023-02-26 12:03:12.237696
tabucol,queen8_8,64,728,0,37,3,20,50,10,0.0,0,0,0.0,0.0,0.0,2023-02-26 12:03:12.738262,2023-02-26 12:03:12.757253
tabucol,queen8_8,64,728,0,39,3,20,50,12,0.0,0,0,0.0,0.0,0.0,2023-02-26 12:03:13.257816,2023-02-26 12:03:13.288507
tabucol,queen8_8,64,728,0,41,3,20,50,14,0.0,0,0,0.0,0.0,0.0,2023-02-26 12:03:13.789066,2023-02-26 12:03:13.819804
tabucol,queen8_8,64,728,0,40,5,20,50,8,0.0,0,0,0.0,0.0,0.0,2023-02-26 12:03:14.320366,2023-02-26 12:03:14.350599
tabucol,queen8_8,64,728,0,38,5,20,50,10,0.0,0,0,0.0,0.0,0.0,2023-02-26 12:03:14.851158,2023-02-26 12:03:14.881843
tabucol,queen8_8,64,728,0,39,5,20,50,12,0.0,0,0,0.0,0.0,0.0,2023-02-26 12:03:15.382403,2023-02-26 12:03:15.412942
tabucol,queen8_8,64,728,0,38,5,20,50,14,0.0,0,0,0.0,0.0,0.0,2023-02-26 12:03:15.913502,2023-02-26 12:03:15.943917
tabucol,queen8_8,64,728,0,40,7,20,50,8,0.0,0,0,0.0,0.0,0.0,2023-02-26 12:03:16.444478,2023-02-26 12:03:16.475488
tabucol,queen8_8,64,728,0,41,7,20,50,10,0.0,0,0,0.0,0.0,0.0,2023-02-26 12:03:16.975617,2023-02-26 12:03:17.005874
tabucol,queen8_8,64,728,0,42,7,20,50,12,0.0,0,0,0.0,0.0,0.0,2023-02-26 12:03:17.506432,2023-02-26 12:03:17.536994
tabucol,queen8_8,64,728,0,42,7,20,50,14,0.0,0,0,0.0,0.0,0.0,2023-02-26 12:03:18.037551,2023-02-26 12:03:18.067726
tabucol,queen8_8,64,728,0,39,9,20,50,8,0.0,0,0,0.0,0.0,0.0,2023-02-26 12:03:18.568285,2023-02-26 12:03:18.598726
tabucol,queen8_8,64,728,0,44,9,20,50,10,0.0,0,0,0.0,0.0,0.0,2023-02-26 12:03:19.099287,2023-02-26 12:03:19.129516
tabucol,queen8_8,64,728,0,42,9,20,50,12,0.0,0,0,0.0,0.0,0.0,2023-02-26 12:03:19.630075,2023-02-26 12:03:19.660902
tabucol,queen8_8,64,728,0,39,9,20,50,14,0.0,0,0,0.0,0.0,0.0,2023-02-26 12:03:20.161462,2023-02-26 12:03:20.191615
evolucionario,queen8_8,64,728,0,13,0,0,0,0,0.0,10,10,0.0,0.0,0.0,2023-02-26 12:03:47.591631,2023-02-26 12:03:48.106536
evolucionario,queen8_8,64,728,0,14,0,0,0,0,0.0,10,15,0.0,0.0,0.0,2023-02-26 12:03:48.607099,2023-02-26 12:03:49.116617
evolucionario,queen8_8,64,728,0,15,0,0,0,0,0.0,10,20,0.0,0.0,0.0,2023-02-26 12:03:49.617179,2023-02-26 12:03:50.118325
evolucionario,queen8_8,64,728,0,20,0,0,0,0,0.0,10,25,0.0,0.0,0.0,2023-02-26 12:03:50.618888,2023-02-26 12:03:51.127034
evolucionario,queen8_8,64,728,0,13,0,0,0,0,0.0,15,10,0.0,0.0,0.0,2023-02-26 12:03:51.627603,2023-02-26 12:03:52.353734
evolucionario,queen8_8,64,728,0,17,0,0,0,0,0.0,15,15,0.0,0.0,0.0,2023-02-26 12:03:52.854303,2023-02-26 12:03:53.603925
evolucionario,queen8_8,64,728,0,13,0,0,0,0,0.0,15,20,0.0,0.0,0.0,2023-02-26 12:03:54.104491,2023-02-26 12:03:54.851763
evolucionario,queen8_8,64,728,0,18,0,0,0,0,0.0,15,25,0.0,0.0,0.0,2023-02-26 12:03:55.352329,2023-02-26 12:03:56.118756
evolucionario,queen8_8,64,728,0,14,0,0,0,0,0.0,20,10,0.0,0.0,0.0,2023-02-26 12:03:56.619320,2023-02-26 12:03:57.623999
evolucionario,queen8_8,64,728,0,14,0,0,0,0,0.0,20,15,0.0,0.0,0.0,2023-02-26 12:03:58.124569,2023-02-26 12:03:59.134519
evolucionario,queen8_8,64,728,0,14,0,0,0,0,0.0,20,20,0.0,0.0,0.0,2023-02-26 12:03:59.635082,2023-02-26 12:04:00.645573
evolucionario,queen8_8,64,728,0,14,0,0,0,0,0.0,20,25,0.0,0.0,0.0,2023-02-26 12:04:01.146135,2023-02-26 12:04:02.148963
evolucionario,queen8_8,64,728,0,14,0,0,0,0,0.0,25,10,0.0,0.0,0.0,2023-02-26 12:04:02.649529,2023-02-26 12:04:03.851935
evolucionario,queen8_8,64,728,0,15,0,0,0,0,0.0,25,15,0.0,0.0,0.0,2023-02-26 12:04:04.352500,2023-02-26 12:04:05.586498
evolucionario,queen8_8,64,728,0,14,0,0,0,0,0.0,25,20,0.0,0.0,0.0,2023-02-26 12:04:06.087059,2023-02-26 12:04:07.292843
evolucionario,queen8_8,64,728,0,12,0,0,0,0,0.0,25,25,0.0,0.0,0.0,2023-02-26 12:04:07.793432,2023-02-26 12:04:09.048199
hill climbing,queen8_8,64,728,0,12,0,0,40,10,0.15,0,0,0.0,0.0,0.0,2023-02-26 12:03:20.692188,2023-02-26 12:03:22.089985
hill climbing,queen8_8,64,728,0,12,0,0,45,10,0.15,0,0,0.0,0.0,0.0,2023-02-26 12:03:22.590548,2023-02-26 12:03:23.671018
hill climbing,queen8_8,64,728,0,12,0,0,50,10,0.15,0,0,0.0,0.0,0.0,2023-02-26 12:03:24.171594,2023-02-26 12:03:25.141762
hill climbing,queen8_8,64,728,0,11,0,0,55,10,0.15,0,0,0.0,0.0,0.0,2023-02-26 12:03:25.642326,2023-02-26 12:03:26.597957
hill climbing,queen8_8,64,728,0,12,0,0,40,10,0.4,0,0,0.0,0.0,0.0,2023-02-26 12:03:27.098521,2023-02-26 12:03:28.045436
hill climbing,queen8_8,64,728,0,11,0,0,45,10,0.4,0,0,0.0,0.0,0.0,2023-02-26 12:03:28.545998,2023-02-26 12:03:29.961712
hill climbing,queen8_8,64,728,0,11,0,0,50,10,0.4,0,0,0.0,0.0,0.0,2023-02-26 12:03:30.462274,2023-02-26 12:03:31.495060
hill climbing,queen8_8,64,728,0,11,0,0,55,10,0.4,0,0,0.0,0.0,0.0,2023-02-26 12:03:31.995605,2023-02-26 12:03:33.245569
hill climbing,queen8_8,64,728,0,11,0,0,40,10,0.65,0,0,0.0,0.0,0.0,2023-02-26 12:03:33.746140,2023-02-26 12:03:34.982128
hill climbing,queen8_8,64,728,0,11,0,0,45,10,0.65,0,0,0.0,0.0,0.0,2023-02-26 12:03:35.482690,2023-02-26 12:03:36.884525
hill climbing,queen8_8,64,728,0,11,0,0,50,10,0.65,0,0,0.0,0.0,0.0,2023-02-26 12:03:37.385086,2023-02-26 12:03:38.528625
hill climbing,queen8_8,64,728,0,11,0,0,55,10,0.65,0,0,0.0,0.0,0.0,2023-02-26 12:03:39.029186,2023-02-26 12:03:40.335758
hill climbing,queen8_8,64,728,0,12,0,0,40,10,0.9,0,0,0.0,0.0,0.0,2023-02-26 12:03:40.836325,2023-02-26 12:03:41.792235
hill climbing,queen8_8,64,728,0,12,0,0,45,10,0.9,0,0,0.0,0.0,0.0,2023-02-26 12:03:42.292798,2023-02-26 12:03:43.256541
hill climbing,queen8_8,64,728,0,11,0,0,50,10,0.9,0,0,0.0,0.0,0.0,2023-02-26 12:03:43.757104,2023-02-26 12:03:45.440995
